CAR_CHC_ID,Reference_Number,Adv_Name_E,Program,Dept_Code,Class_Group,Class_Lvl,Appl_Submitted,url
969241,DND16J-017575-000042,Administrative Officer,JOP,DND,AS,01,301,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=969241
969259,GSS16J-016456-000290,Office Clerk,JOP,GSS,CR,04,690,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=969259
969266,GSS16J-013342-000340,Team Lead/Technical Advisor,INT,GSS,CS,03,86,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=969266
969267,ATN16J-015644-000170,Senior Info. and Data Mgmt Analyst; Project Coordinator; Executive Coordinator - Antici,JOP,ATN,AS,05,32,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=969267
969277,SVC16J-010449-000199,"Manager, Labour Relations",INT,SVC,PE,04,13,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=969277
969285,DUS16J-015736-000292,"Manager, Communications",INT,DUS,IS,06,16,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=969285
969290,SVC16J-010225-000080,Web Quality Assurance Officer (Stream 1)  Web Writer (Stream 2),JOP,SVC,IS,03,72,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=969290
969291,SVC16J-017115-000116,Property and Facility Officer,INT,SVC,AS,03,14,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=969291
969300,CSD16J-016288-000282,Citizen Services Officer,JOP,CSD,PM,01,991,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=969300
969307,DUS16J-014221-000177,Economic Policy Analyst (Stream 1) / Policy Analyst (Stream 2),INT,DUS,EC,05,51,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=969307
969313,AGR16J-017172-000056,Graduate Student - Master's Program,RAP,AGR,nil,nil,1,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=969313
969346,CSD16J-010189-000185,Citizen Services Officer / Passport Officer,JOP,CSD,PM,01,405,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=969346
969357,DUS16J-016737-000150,Various Administrative and Client Service Positions,JOP,DUS,AS,01,1290,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=969357
969363,RCM16J-017942-000004,Traffic Services Assistant,INT,RCM,CR,05,14,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=969363
969381,RCM16J-017920-000012,Functional Analyst,INT,RCM,AS,04,18,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=969381
969423,PEN16J-017396-000039,Aboriginal Liaison Officer,JOP,PEN,WP,03,45,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=969423
969453,DFO16J-016401-000218,Various Administrative Clerk Positions,INT,DFO,CR,04,9,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=969453
969520,IMC16J-014944-000276,Graphic Artist/Technician (Anticipatory),INT,IMC,GT,03,8,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=969520
969538,CSD16J-016288-000283,Citizen Services Officer,JOP,CSD,PM,01,339,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=969538
969547,HRC16J-017982-000003,"Analyst, Complaint Intake",INT,HRC,PM,03,27,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=969547
969552,SVC16J-014242-000100,Senior Business Transformation Advisor,INT,SVC,EC,07,55,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=969552
969627,IMC16J-014591-000287,"Senior Human Resources Advisor, Classification",INT,IMC,PE,04,1,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=969627
969634,RSN16J-013777-000194,Permit and Authorization Processing Officer,INT,RSN,PM,02,11,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=969634
969635,CES16J-016913-000032,"Executive Director, National Managers' Community Secretariat",INT,CES,EX,01,21,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=969635
969665,RCM16J-017118-000019,Detachment Services Assistant,JOP,RCM,CR,04,13,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=969665
969680,PSC16J-017186-000066,"Manager, Personnel Psychology Centre (PPC) -  Anticipatory",JOP,PSC,PS,04,3,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=969680
969717,CSD16J-010189-000186,Citizen Services Officer / Passport Officer - Bilingual,JOP,CSD,PM,01,174,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=969717
969724,DOE16J-017753-000022,"Manager, Great Lakes Environment Office",INT,DOE,EC,07,13,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=969724
969748,INF16J-016217-000142,Senior Communications Advisor (2 Streams) (ANTICIPATORY),INT,INF,IS,05,60,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=969748
969758,CSD16J-016196-000502,Manager (2 STREAMS),INT,CSD,AS,06,16,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=969758
969765,CES16J-017518-000022,Occupational Health and Safety Officer,INT,CES,AS,02,15,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=969765
969790,DND16J-011356-000078,Cook Helper,INT,DND,GS,03,8,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=969790
969801,SVC16J-010676-000068,Regional Information Management Officer *Anticipatory staffing*,INT,SVC,AS,03,21,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=969801
969836,SVC16J-016789-000086,Regional  Manager - Architectural and Engineering Services,JOP,SVC,AR,07,47,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=969836
969860,RCM16J-015713-000191,New Media Specialist,JOP,RCM,IS,03,22,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=969860
969861,SHC16J-017908-000006,Executive Assistant/Administrative Officer,INT,SHC,AS,01,63,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=969861
969868,PEN16J-016676-000222,Building Services Technician,JOP,PEN,GL,09,4,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=969868
969871,DFO16J-011359-000009,"Senior HR Advisor, Organization Classification Centre of Expertise",INT,DFO,PE,04,5,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=969871
969874,CSA16J-016590-000088,"Engineer, Project Management",INT,CSA,EN,04,3,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=969874
969889,SVC16J-016789-000087,Regional Manager  - Architectural and Engineering Services,JOP,SVC,EN,06,97,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=969889
969951,CEO16J-017533-000062,Policy Analyst,INT,CEO,EC,04,19,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=969951
969967,STC16J-016753-000037,SYPN Program Coordinator,INT,STC,AS,02,39,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=969967
969971,STC16J-015304-000122,Data Production and Dissemination Officer,JOP,STC,EC,02,624,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=969971
969985,SHC16J-015832-000287,Planning / Performance Measurement Analyst * PLEASE READ CAREFULLY THE IMPORTANT MESSAG,INT,SHC,EC,04,25,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=969985
970038,PCH16J-016678-000171,Conservator (Archeology),JOP,PCH,GT,06,13,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=970038
970049,TSB16J-011170-000029,"Investigator, Operations Officer",JOP,TSB,TI,06,40,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=970049
970068,CSD16J-016752-000298,Advisor,INT,CSD,EC,05,15,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=970068
970072,CES16J-017778-000007,STREAM 1: Programmer Analyst / STREAM 2: System/Support Analyst,JOP,CES,CS,02,79,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=970072
970091,IAN16J-012491-000241,Financial Advisor - Level 3 **Amendment to Education**,INT,IAN,FI,03,32,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=970091
970101,SVC16J-016869-000135,Administrative Assistant,INT,SVC,AS,01,52,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=970101
970140,SVC16J-014242-000101,Web Administrator,INT,SVC,AS,03,3,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=970140
970177,RCM16J-015991-000072,Detachment Services Assistant,INT,RCM,CR,04,24,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=970177
970178,SVC16J-010676-000069,Information Management Technical Specialist *Anticipatory staffing*,INT,SVC,AS,01,25,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=970178
970184,CSD16J-016769-000142,Administrative Coordinator,INT,CSD,AS,03,33,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=970184
970192,CSD16J-016761-000097,Policy Analyst,INT,CSD,EC,05,37,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=970192
970196,BSF16J-014827-000121,Hearings Officer,INT,BSF,FB,05,42,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=970196
970197,CSD16J-016761-000098,Strategic Planner,INT,CSD,EC,04,22,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=970197
970203,RSN16J-014952-000177,"Regional Manager, Northwest Territories  Region",JOP,RSN,EN,04,11,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=970203
970249,RCM16J-015631-000127,Information Processor,INT,RCM,CR,04,67,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=970249
970273,DUS16J-017986-000010,Senior Director (3 positions),JOP,DUS,EX,02,34,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=970273
970301,RCM16J-017871-000009,Detachment Services Assistant,JOP,RCM,CR,05,55,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=970301
970313,DFO16J-010472-000177,"Director, Materiel and Procurement Services",INT,DFO,EX,01,26,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=970313
970318,CES16J-017778-000010,STREAM 1: Programmer Analyst / STREAM 2: System/Support Analyst,INT,CES,CS,02,46,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=970318
970336,PCH16J-016678-000172,Program Coordinator,INT,PCH,PM,02,12,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=970336
970341,DFO16J-017866-000006,Administrative Assistant,JOP,DFO,AS,01,652,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=970341
970352,CSD16J-016686-000242,Payment Services Officer,JOP,CSD,PM,01,318,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=970352
970356,PPD16J-016791-000019,Counsel,JOP,PPD,LP,01,36,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=970356
970377,ACO16J-014794-000096,"Manager, Administrative Services",INT,ACO,AS,03,4,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=970377
970378,DFO16J-017761-000039,Field Supervisor,INT,DFO,GT,05,29,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=970378
970402,NPB16J-016948-000007,Case Review Officer (Anticipatory),INT,NPB,AS,02,40,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=970402
970411,SHC16J-015873-000018,Administrative Officer,INT,SHC,AS,02,28,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=970411
970420,CSA16J-017113-000009,"Executive Director, Programs and Integrated Planning, and Reporting on Results",INT,CSA,EX,02,36,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=970420
970429,ATN16J-015644-000173,ATIP  Coordinator,INT,ATN,PM,04,7,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=970429
970430,PEN16J-017570-000048,Senior Financial Analyst,INT,PEN,FI,03,7,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=970430
970434,DND16J-017599-000038,Project Manager,INT,DND,GT,04,3,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=970434
970440,CSD16J-010931-000504,"Manager, Workforce Strategies (Amendment - Closing date)",INT,CSD,AS,06,90,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=970440
970447,MOT16J-014691-000177,Compensation Advisor,INT,MOT,AS,02,20,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=970447
970450,DFO16J-016219-000178,Stream 1: Senior Costing Analyst / Stream 2: Operational Portfolio Analyst,INT,DFO,AS,05,22,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=970450
970451,SVC16J-016278-000073,Junior Occupational Health and Safety Coordinator,INT,SVC,AS,02,40,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=970451
970464,EXT16J-015895-000090,PM-05 - Stream 1: Senior Operations Officer - Stream 2: Case Management Officer,INT,EXT,PM,05,121,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=970464
970493,PEN16J-013988-000191,Manager Programs Institution,INT,PEN,WP,05,5,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=970493
970496,RSN16J-013777-000197,Mine Environment & Diesel Research Engineer/Projects Manager,JOP,RSN,EN,05,8,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=970496
970498,AGR16J-016947-000155,Senior Analyst (Stream A) / Senior Economist (Stream B) - ANTICIPATORY,INT,AGR,EC,06,194,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=970498
970538,PEN16J-009796-000054,Food Distribution Helper,JOP,PEN,GS,02,38,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=970538
970542,AHS16J-016386-000011,Senior Manager,INT,AHS,EC,07,9,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=970542
970553,RCM16J-017832-000008,Administrative Manager,INT,RCM,AS,03,8,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=970553
970582,DFO16J-017389-000033,Electronics Technologists (MELDEV Trainee),JOP,DFO,EL,02,82,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=970582
970597,ACO16J-017915-000008,Economic Development Manager,INT,ACO,CO,03,13,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=970597
970649,DND16J-017633-000017,Financial Analyst,INT,DND,FI,01,95,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=970649
970653,AGR16J-016947-000156,Evaluation manager - AMENDMENT *EXPERIENCE 1*,JOP,AGR,EC,06,56,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=970653
970661,MOT16J-009840-000073,"Director, Marine Policy",INT,MOT,EX,01,82,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=970661
970665,DVA16J-017003-000106,Benefit Adjudicator,JOP,DVA,WP,02,312,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=970665
970684,IMC16J-014198-000025,Analyst (Anticipatory),INT,IMC,PM,04,119,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=970684
970688,DUS16J-017201-000068,Claim Reviewer,INT,DUS,PM,01,2,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=970688
970692,AGR16J-010619-000186,Human Resources Coordinator,INT,AGR,CR,05,105,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=970692
970739,DFO16J-017690-000036,"Head, Operations and Maintenance Major Facilities (Amendments: Area of selection, Closi",INT,DFO,EG,07,6,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=970739
970750,AHS16J-013476-000011,Analyst/Researcher (EC-05) Positions,INT,AHS,EC,05,20,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=970750
970759,SVC16J-015178-000126,Senior Project Manager,JOP,SVC,EN,05,48,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=970759
970761,SVC16J-015178-000127,Senior Project Manager,JOP,SVC,AR,06,17,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=970761
970771,CEO16J-017533-000065,Communications Officer (Media Relations),JOP,CEO,IS,03,67,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=970771
970781,CEO16J-017533-000066,Communications Officer (Outreach and Stakeholder Engagement),JOP,CEO,IS,03,62,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=970781
970787,CEO16J-017533-000067,Project Officer (Publication Services),JOP,CEO,IS,03,42,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=970787
970793,CEO16J-017533-000068,Communications Officer (Social Media),JOP,CEO,IS,03,65,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=970793
970800,DFO16J-015935-000060,Geomatics technician,INT,DFO,EG,05,4,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=970800
970817,SHC16J-011453-000041,ANTICIPATORY - Manager/Section Head Laboratory V,INT,SHC,CH,05,25,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=970817
970819,CEO16J-017533-000069,"Security Analyst, Security",JOP,CEO,CS,02,44,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=970819
970821,PEN16J-017603-000028,Support Officer,INT,PEN,AS,02,17,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=970821
970836,CAJ16J-016702-000083,Senior Labour Relations Advisor,INT,CAJ,PE,04,3,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=970836
970841,AGR16J-017172-000057,Research Assistant,RAP,AGR,nil,nil,6,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=970841
970844,SVC16J-013145-000172,Various,INT,SVC,AS,07,46,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=970844
970878,CEO16J-017533-000070,"Manager, Infrastructure Operations",INT,CEO,CS,04,66,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=970878
970892,DFO16J-016401-000219,Senior Advisor & Various Manager Positions,INT,DFO,AS,06,28,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=970892
970893,DND16J-017561-000062,Operational and Compliance Review officer,INT,DND,AS,06,5,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=970893
970896,BAL16J-011827-000135,"Head, Legal Deposit Unit",JOP,BAL,LS,03,3,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=970896
970915,DUS16J-015118-000132,Senior Project Officer,JOP,DUS,AS,05,25,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=970915
970923,RSN16J-013761-000171,Research associate in population genomic of forest pathogens,RAP,RSN,nil,nil,12,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=970923
970936,EXT16J-017133-000172,Administrative Assistant,JOP,EXT,AS,01,708,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=970936
970949,PEN16J-016676-000223,Plant Operator,JOP,PEN,HP,03,15,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=970949
970951,IMC16J-014591-000288,"Senior Human Resources Advisor, Classification",INT,IMC,PE,04,0,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=970951
970956,DFO16J-015935-000061,"Civil engineering technician (Project technician ¿ Federal Infrastructures Initiative,",INT,DFO,EG,06,3,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=970956
970958,RCM16J-014658-000171,Claims Administrator,INT,RCM,AS,02,20,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=970958
970969,JUS16J-017900-000004,iCase Coordinator,INT,JUS,EC,01,5,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=970969
970970,AGR16J-010860-000173,Research Affiliate,RAP,AGR,nil,nil,7,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=970970
970998,DFO16J-017566-000057,AMENDEMENT: NEW CLOSING DATE AND AREA OF SELECTION - Small Vessels Officer,INT,DFO,GT,05,18,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=970998
971006,AGR16J-010248-000164,"Director General, Prairie Region",INT,AGR,EX,03,7,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=971006
