var temp_adv_data = `one_position,int_process,predicted,lower,upper,Class_Group,Class_Grp_Lvl,Dept_Code,Language,Region_NCR
0,0,70.50742477,56.59013389,87.84741449,LP,ANY,PPD,En_Ess,central
0,0,130.088005,116.9587572,144.6910813,AS,ANY,RCM,En_Ess,central
0,0,84.06811082,73.47519677,96.18820456,EG,ANY,SHC,En_Ess,central
0,0,89.79391905,72.19317767,111.6857321,RE,ANY,SIF,En_Ess,central
0,0,145.0247601,129.7574954,162.0883709,EC,ANY,SVC,En_Ess,central
0,0,100.0856078,88.04195566,113.776765,EG,ANY,SVC,En_Ess,central
0,0,77.99333063,65.51559266,92.84750966,EN,ANY,SVC,En_Ess,central
0,0,180.0197577,159.0666347,203.7329401,Multi,ANY,SVC,En_Ess,central
0,0,111.1574869,94.97374241,130.0989788,PC,ANY,SVC,En_Ess,central
0,0,137.0613322,108.4849212,173.1651604,CS,ANY,CEO,En_Fr_Ess,central
0,0,219.4084542,170.8394889,281.7853771,FI,ANY,CEO,En_Fr_Ess,central
0,0,364.2232341,302.9546977,437.8825127,CR,ANY,CSD,En_Fr_Ess,central
0,0,42.78062979,34.03647711,53.77120197,GL,ANY,AGR,Fr_Ess,central
0,0,289.1727968,230.2473517,363.1785806,CR,ANY,CSD,Fr_Ess,central
0,0,261.3155169,209.7948845,325.4883909,PM,ANY,CSD,Fr_Ess,central
0,0,185.1292794,147.519746,232.3272037,CR,ANY,DFO,Fr_Ess,central
0,0,94.06068192,74.84619156,118.2079101,EG,ANY,DFO,Fr_Ess,central
0,0,88.02467856,69.80754726,110.9957926,EG,ANY,DND,Fr_Ess,central
0,0,53.56518092,43.01860041,66.69739554,GL,ANY,DND,Fr_Ess,central
0,0,190.8648024,144.1745334,252.6755034,PM,ANY,DVA,Fr_Ess,central
0,0,120,28.2265671,510.1576805,DA,ANY,SVC,Fr_Ess,central
0,0,207.4586269,149.727418,287.4495697,AS,ANY,ATN,Multi_Lang,central
0,0,249.1971477,179.8425045,345.2977849,PM,ANY,ATN,Multi_Lang,central
0,0,208.2307568,171.4249989,252.938885,EC,ANY,BAL,Multi_Lang,central
0,0,93.9344141,74.53307283,118.386024,GT,ANY,BAL,Multi_Lang,central
0,0,146.871807,118.6009337,181.881601,IS,ANY,BAL,Multi_Lang,central
0,0,329.9453301,283.1971651,384.4103481,CR,ANY,BSF,Multi_Lang,central
0,0,254.4352806,199.0880297,325.1692838,CR,ANY,CAJ,Multi_Lang,central
0,0,240.1471806,197.6443017,291.79019,EC,ANY,CEO,Multi_Lang,central
0,0,181.0273667,145.3128664,225.519655,PG,ANY,CEO,Multi_Lang,central
0,0,247.4131613,186.1113927,328.9066376,CS,ANY,CES,Multi_Lang,central
0,0,133.4676097,104.8529436,169.8912995,CO,ANY,CSA,Multi_Lang,central
0,0,227.2697019,183.0272142,282.2067615,CR,ANY,CSA,Multi_Lang,central
0,0,89.98298384,70.5224639,114.8135918,EN,ANY,CSA,Multi_Lang,central
0,0,364.7508617,331.9967876,400.736381,AS,ANY,CSD,Multi_Lang,central
0,0,484.841885,435.2799727,540.0470231,CR,ANY,CSD,Multi_Lang,central
0,0,356.9469438,322.9026406,394.5806094,EC,ANY,CSD,Multi_Lang,central
0,0,251.7660861,219.8870015,288.2669812,IS,ANY,CSD,Multi_Lang,central
0,0,80.46753958,37.84059637,171.1131839,OM,ANY,CSD,Multi_Lang,central
0,0,438.1349463,402.174123,477.3112446,PM,ANY,CSD,Multi_Lang,central
0,0,290.4785923,260.1749168,324.3118653,CR,ANY,DND,Multi_Lang,central
0,0,162.4753979,143.9786408,183.3484104,CS,ANY,DND,Multi_Lang,central
0,0,121.7441024,84.58343954,175.230832,FR,ANY,DND,Multi_Lang,central
0,0,57.081094,46.68402388,69.79371146,NU,ANY,DND,Multi_Lang,central
0,0,163.9133144,139.9864737,191.929791,PC,ANY,DND,Multi_Lang,central
0,0,236.7942517,210.8860678,265.8853579,EC,ANY,DOE,Multi_Lang,central
0,0,293.9335585,258.3432789,334.4268803,Multi,ANY,DOE,Multi_Lang,central
0,0,181.4962763,156.0874684,211.0412749,PC,ANY,DOE,Multi_Lang,central
0,0,172.5039011,145.8076069,204.0880893,CO,ANY,DUS,Multi_Lang,central
0,0,293.7410078,258.6021161,333.654577,CR,ANY,DUS,Multi_Lang,central
0,0,164.3001873,143.2063682,188.5010555,CS,ANY,DUS,Multi_Lang,central
0,0,216.2559759,191.4500956,244.2759142,EC,ANY,DUS,Multi_Lang,central
0,0,104.9698326,77.2306552,142.6721776,EL,ANY,DUS,Multi_Lang,central
0,0,142.1842193,101.4372809,199.2990353,CO,ANY,ESO,Multi_Lang,central
0,0,242.1124138,175.7814752,333.4732562,CR,ANY,ESO,Multi_Lang,central
0,0,133.1589748,109.1652089,162.4264062,GT,ANY,EXT,Multi_Lang,central
0,0,222.513995,185.8133191,266.4635573,PG,ANY,EXT,Multi_Lang,central
0,0,260.6679648,223.7446871,303.6844752,AS,ANY,GSS,Multi_Lang,central
0,0,115.0733763,93.85927535,141.0822946,GT,ANY,GSS,Multi_Lang,central
0,0,302.9630163,271.015298,338.6767829,AS,ANY,IAN,Multi_Lang,central
0,0,236.498157,198.6831212,281.5104672,CO,ANY,IAN,Multi_Lang,central
0,0,225.2510885,197.0150237,257.5339277,CS,ANY,IAN,Multi_Lang,central
0,0,296.4810617,264.058659,332.8844442,EC,ANY,IAN,Multi_Lang,central
0,0,66.83654807,31.36824337,142.4091271,OM,ANY,IAN,Multi_Lang,central
0,0,133.7673911,111.18159,160.9413475,GT,ANY,IMC,Multi_Lang,central
0,0,223.5306831,189.1594594,264.1473308,PG,ANY,IMC,Multi_Lang,central
0,0,363.9775776,319.6412628,414.4636265,PM,ANY,IMC,Multi_Lang,central
0,0,322.6917515,183.8883635,566.2672966,AS,ANY,IPC,Multi_Lang,central
0,0,351.1677435,270.4043022,456.0533358,PM,ANY,IRB,Multi_Lang,central
0,0,100.7880512,79.93777603,127.0767311,TI,ANY,MOT,Multi_Lang,central
0,0,251.4480786,195.5272904,323.3622073,CR,ANY,NPB,Multi_Lang,central
0,0,220.9520289,144.5795281,337.6674397,CS,ANY,OPC,Multi_Lang,central
0,0,241.3161492,211.6965053,275.0800434,CR,ANY,PEN,Multi_Lang,central
0,0,47.42032687,38.42508746,58.52133462,NU,ANY,PEN,Multi_Lang,central
0,0,12,2.563430186,56.17473056,PR,ANY,PEN,Multi_Lang,central
0,0,180.0126442,138.4007464,234.1356742,WP,ANY,PEN,Multi_Lang,central
0,0,117.8208714,94.69262111,146.5980937,LP,ANY,PPD,Multi_Lang,central
0,0,238.1139219,189.6308339,298.9927252,CS,ANY,PSC,Multi_Lang,central
0,0,288.953817,259.3275104,321.9647164,CR,ANY,RCM,Multi_Lang,central
0,0,212.7315833,190.773278,237.2173243,EC,ANY,RCM,Multi_Lang,central
0,0,261.5975464,182.5410712,374.8924876,CO,ANY,RTC,Multi_Lang,central
0,0,203.5584758,181.931816,227.7559473,EC,ANY,SHC,Multi_Lang,central
0,0,140.481348,122.5952655,160.9769272,EG,ANY,SHC,Multi_Lang,central
0,0,150.0494143,120.1382064,187.4077149,RE,ANY,SIF,Multi_Lang,central
0,0,53.18856139,32.18188164,87.90732296,AR,ANY,SVC,Multi_Lang,central
0,0,247.6407965,226.0939478,271.2410689,AS,ANY,SVC,Multi_Lang,central
0,0,329.1743575,295.7926999,366.323299,CR,ANY,SVC,Multi_Lang,central
0,0,130.3301349,109.5806785,155.008568,EN,ANY,SVC,Multi_Lang,central
0,0,182.6822177,158.5154805,210.5333345,PG,ANY,SVC,Multi_Lang,central
1,0,24.46065278,19.18379983,31.18900009,IS,ANY,ACO,Bil_Imp,Atlantic
1,0,42.5675553,33.54474306,54.0173094,PM,ANY,ACO,Bil_Imp,Atlantic
1,0,45.48742805,36.29808996,57.00316775,AS,ANY,ATS,Bil_Imp,Atlantic
1,0,47.37279368,42.31717784,53.03240187,AS,ANY,DFO,Bil_Imp,Atlantic
1,0,43.9294876,36.18028532,53.33843732,BI,ANY,DFO,Bil_Imp,Atlantic
1,0,62.96987066,55.63081002,71.2771324,CR,ANY,DFO,Bil_Imp,Atlantic
1,0,45.61269734,39.85959782,52.19616534,EX,ANY,DFO,Bil_Imp,Atlantic
1,0,60.20508024,51.50578221,70.37368489,CR,ANY,JUS,Bil_Imp,Atlantic
1,0,56.81360371,48.6914394,66.29061714,CR,ANY,MOT,Bil_Imp,Atlantic
1,0,25.42134232,21.45171312,30.1255495,IS,ANY,PEN,Bil_Imp,Atlantic
1,0,9,1.857957023,43.59627215,PH,ANY,PEN,Bil_Imp,Atlantic
1,0,32.78814965,28.56722743,37.63273003,CS,ANY,RCM,Bil_Imp,Atlantic
1,0,30.43971123,26.1922522,35.37595824,IS,ANY,RCM,Bil_Imp,Atlantic
1,0,50.68838007,44.50087335,57.73621237,PM,ANY,SHC,Bil_Imp,Atlantic
1,0,33.92923001,29.42765455,39.11941562,EG,ANY,SVC,Bil_Imp,Atlantic
1,0,26.43990191,21.9827975,31.80070293,EN,ANY,SVC,Bil_Imp,Atlantic
1,0,27.58558265,24.15557082,31.50264491,EG,ANY,AGR,En_Ess,Atlantic
1,0,16.78650521,14.30288528,19.70139254,GL,ANY,AGR,En_Ess,Atlantic
1,0,8.805601897,5.794497918,13.38142249,HP,ANY,AGR,En_Ess,Atlantic
1,0,20.2141597,18.06188717,22.62289918,SE,ANY,AGR,En_Ess,Atlantic
1,0,50.67707766,41.90489968,61.28558284,BI,ANY,DFO,En_Ess,Atlantic
1,0,42.66016855,35.99937194,50.55338142,CO,ANY,DFO,En_Ess,Atlantic
1,0,29.52870565,14.05653116,62.03126839,DD,ANY,DFO,En_Ess,Atlantic
1,0,36.90806178,32.36773271,42.08527785,EG,ANY,DFO,En_Ess,Atlantic
1,0,25.95901149,19.1657039,35.1602154,EL,ANY,DFO,En_Ess,Atlantic
1,0,10.98441162,6.584150972,18.32541495,AR,ANY,DND,En_Ess,Atlantic
1,0,51.14235789,45.77639432,57.13732612,AS,ANY,DND,En_Ess,Atlantic
1,0,67.98053084,60.12055295,76.86809829,CR,ANY,DND,En_Ess,Atlantic
1,0,38.02401998,33.30509507,43.41155888,CS,ANY,DND,En_Ess,Atlantic
1,0,34.53962069,30.20702088,39.49364626,EG,ANY,DND,En_Ess,Atlantic
1,0,21.01820832,18.12509972,24.37311175,GL,ANY,DND,En_Ess,Atlantic
1,0,28.12876288,23.28546734,33.9794469,GS,ANY,DND,En_Ess,Atlantic
1,0,14.20517082,10.34622571,19.50342894,SO,ANY,DND,En_Ess,Atlantic
1,0,74.8926095,61.74632401,90.83784414,PM,ANY,DVA,En_Ess,Atlantic
1,0,48.25155344,41.44162868,56.18052387,EC,ANY,MOT,En_Ess,Atlantic
1,0,25.94935761,21.22479762,31.72558684,EN,ANY,MOT,En_Ess,Atlantic
1,0,59.22642606,50.92146288,68.88587534,PM,ANY,MOT,En_Ess,Atlantic
1,0,50.8739023,45.57742439,56.78587524,AS,ANY,RCM,En_Ess,Atlantic
1,0,67.62368859,60.19483022,75.96936883,CR,ANY,RCM,En_Ess,Atlantic
1,0,37.82442494,33.14098986,43.16971607,CS,ANY,RCM,En_Ess,Atlantic
1,0,27.66798731,23.47120043,32.61518404,EG,ANY,RSN,En_Ess,Atlantic
1,0,48.68019054,43.24001953,54.8048076,AS,ANY,SHC,En_Ess,Atlantic
1,0,21.88382495,9.122912581,52.49439695,ND,ANY,SHC,En_Ess,Atlantic
1,0,58.47413922,51.6019597,66.26153304,PM,ANY,SHC,En_Ess,Atlantic
1,0,30.50108334,25.46975798,36.52630251,EN,ANY,SVC,En_Ess,Atlantic
1,0,12.69207871,7.550300312,21.33542447,AO,ANY,TSB,En_Ess,Atlantic
1,0,85.33740741,70.07613034,103.9223066,CR,ANY,DND,En_Fr_Ess,Atlantic
1,0,90.80583338,71.63906052,115.1006074,CR,ANY,ACO,Multi_Lang,Atlantic
1,0,53.28081597,44.69231519,63.51976483,CO,ANY,AGR,Multi_Lang,Atlantic
1,0,91.32124002,81.43221453,102.4111763,AS,ANY,DFO,Multi_Lang,Atlantic
1,0,63.53973618,55.47906894,72.77155424,CS,ANY,DND,Multi_Lang,Atlantic
1,0,47.61082756,33.08572533,68.51265547,FR,ANY,DND,Multi_Lang,Atlantic
1,0,94.62842511,82.79967138,108.1470336,AS,ANY,DOE,Multi_Lang,Atlantic
1,0,77.46259741,63.58089774,94.37510654,CS,ANY,DVA,Multi_Lang,Atlantic
1,0,73.82406358,49.82328757,109.3864462,ED,ANY,DVA,Multi_Lang,Atlantic
1,0,116.05823,99.03941905,136.0015322,CR,ANY,JUS,Multi_Lang,Atlantic
1,0,50.31308401,40.98694973,61.76127864,LP,ANY,JUS,Multi_Lang,Atlantic
1,0,29.17798691,24.32440625,35.00002883,GL,ANY,PEN,Multi_Lang,Atlantic
1,0,96.84562143,86.6116237,108.2888646,AS,ANY,SVC,Multi_Lang,Atlantic
1,0,145.2727347,128.2028007,164.6154946,CR,ANY,DFO,Bil_Imp,Multior_int
1,0,62.20939104,39.59806338,97.73226272,NB,ANY,ENR,Bil_Imp,Multior_int
1,0,95.26985322,84.26104839,107.7169713,EC,ANY,SHC,Bil_Imp,Multior_int
1,0,51.16531974,43.26484403,60.50847986,GT,ANY,SVC,Bil_Imp,Multior_int
1,0,77.03178171,50.97198756,116.4148325,EX,ANY,PSP,Bil_Non_Imp,Multior_int
1,0,87.38236531,72.0140505,106.0303887,BI,ANY,AGR,En_Ess,Multior_int
1,0,70.68065421,59.84194812,83.48249072,PC,ANY,AGR,En_Ess,Multior_int
1,0,82.20552493,66.36449426,101.8277681,BI,ANY,AHS,En_Ess,Multior_int
1,0,121.0592887,96.82737171,151.3554599,AS,ANY,ATS,En_Ess,Multior_int
1,0,51.8144244,44.25132945,60.67014505,GL,ANY,DFO,En_Ess,Multior_int
1,0,88.49851086,75.18497146,104.1695737,PC,ANY,DND,En_Ess,Multior_int
1,0,121.1470061,99.19595018,147.9556077,BI,ANY,DOE,En_Ess,Multior_int
1,0,88.23123577,76.9346213,101.1865768,EG,ANY,DOE,En_Ess,Multior_int
1,0,156.926798,137.1811971,179.5145431,PM,ANY,DOE,En_Ess,Multior_int
1,0,44.0631231,18.29900383,106.101886,ND,ANY,PEN,En_Ess,Multior_int
1,0,51.81436367,26.86433421,99.93652782,SW,ANY,PEN,En_Ess,Multior_int
1,0,79.26531304,69.12755215,90.88980668,EG,ANY,RCM,En_Ess,Multior_int
1,0,29.33496278,23.90348486,36.00061022,NU,ANY,SHC,En_Ess,Multior_int
1,0,133.7038532,120.4722556,148.3886913,AS,ANY,SVC,En_Ess,Multior_int
1,0,130.8432324,116.4438734,147.0232049,EC,ANY,SVC,En_Ess,Multior_int
1,0,89.32191713,69.47295044,114.8418892,CS,ANY,JUS,Fr_Ess,Multior_int
1,0,122.9198943,103.7641661,145.6119293,CO,ANY,AGR,Multi_Lang,Multior_int
1,0,203.8276431,178.8583208,232.2827805,PE,ANY,CSD,Multi_Lang,Multior_int
1,0,157.4276256,124.0978812,199.7089481,TI,ANY,CSD,Multi_Lang,Multior_int
1,0,280.0444146,247.7309764,316.5727406,CR,ANY,DFO,Multi_Lang,Multior_int
1,0,133.1546239,116.5035169,152.1855678,EG,ANY,DND,Multi_Lang,Multior_int
1,0,96.37405167,81.17312267,114.4215909,GT,ANY,DOE,Multi_Lang,Multior_int
1,0,123.4887891,107.3675364,142.0306505,PE,ANY,DUS,Multi_Lang,Multior_int
1,0,404.1761803,305.4831166,534.7542167,CR,ANY,EAA,Multi_Lang,Multior_int
1,0,228.0713934,169.329122,307.1920523,PC,ANY,EAA,Multi_Lang,Multior_int
1,0,365.2401216,275.8306673,483.6313081,PM,ANY,EAA,Multi_Lang,Multior_int
1,0,312.6083502,264.6170707,369.3033877,CR,ANY,GSS,Multi_Lang,Multior_int
1,0,267.4890856,234.1232282,305.6100475,EC,ANY,IAN,Multi_Lang,Multior_int
1,0,325.3777582,276.655327,382.6808133,FI,ANY,IMC,Multi_Lang,Multior_int
1,0,110.6186891,94.64138057,129.2932786,EG,ANY,PEN,Multi_Lang,Multior_int
1,0,67.3141918,56.68377091,79.93823179,GL,ANY,PEN,Multi_Lang,Multior_int
1,0,13.92123595,8.47299752,22.87275664,PS,ANY,PEN,Multi_Lang,Multior_int
1,0,196.1253538,176.231111,218.2654028,AS,ANY,RCM,Multi_Lang,Multior_int
1,0,166.1148978,146.5802154,188.252959,CS,ANY,SVC,Multi_Lang,Multior_int
1,0,215.1236012,189.6718937,243.9906245,EX,ANY,SVC,Multi_Lang,Multior_int
1,0,57.93105267,50.84936267,65.99899562,CS,ANY,AGR,Bil_Imp,NCR
1,0,32.02204642,27.51647031,37.26537036,GL,ANY,AGR,Bil_Imp,NCR
1,0,34.39706066,29.01633154,40.77558118,GT,ANY,AGR,Bil_Imp,NCR
1,0,53.78176364,46.72188316,61.90842288,IS,ANY,AGR,Bil_Imp,NCR
1,0,93.59350374,82.95877925,105.5915242,PM,ANY,AGR,Bil_Imp,NCR
1,0,71.73294971,61.76063563,83.31546497,EC,ANY,AHS,Bil_Imp,NCR
1,0,6.797671201,3.374216318,13.69453805,MD,ANY,AHS,Bil_Imp,NCR
1,0,100.100351,81.07014199,123.5976651,AS,ANY,ATS,Bil_Imp,NCR
1,0,78.14006082,60.80823426,100.4118797,CO,ANY,ATS,Bil_Imp,NCR
1,0,133.0575139,106.6842374,165.950495,CR,ANY,ATS,Bil_Imp,NCR
1,0,69.0933901,54.78008498,87.14657083,IS,ANY,ATS,Bil_Imp,NCR
1,0,57.68254329,44.24351471,75.20369534,LP,ANY,ATS,Bil_Imp,NCR
1,0,110.814705,95.60553958,128.4433821,AS,ANY,BSF,Bil_Imp,NCR
1,0,85.45406772,67.37417647,108.3857061,AS,ANY,CAJ,Bil_Imp,NCR
1,0,113.5890703,89.26841822,144.5357401,CR,ANY,CAJ,Bil_Imp,NCR
1,0,101.4613778,81.40760773,126.4551493,CR,ANY,CSA,Bil_Imp,NCR
1,0,40.17164385,31.51445279,51.20701224,EN,ANY,CSA,Bil_Imp,NCR
1,0,104.2493163,94.15313246,115.4281292,AS,ANY,DFO,Bil_Imp,NCR
1,0,138.5724896,123.0026382,156.1131953,CR,ANY,DFO,Bil_Imp,NCR
1,0,77.50870801,68.32050442,87.93260338,CS,ANY,DFO,Bil_Imp,NCR
1,0,46.02146186,39.17313481,54.06702737,GT,ANY,DFO,Bil_Imp,NCR
1,0,97.55949423,88.45989809,107.5951377,AS,ANY,DND,Bil_Imp,NCR
1,0,41.07503215,29.03045895,58.11683064,DS,ANY,DND,Bil_Imp,NCR
1,0,65.88800485,57.90035328,74.97759405,EG,ANY,DND,Bil_Imp,NCR
1,0,93.9347532,83.22812419,106.0187039,EX,ANY,DND,Bil_Imp,NCR
1,0,94.98975073,83.57679948,107.9612141,EX,ANY,DUS,Bil_Imp,NCR
1,0,32.52325872,19.69207153,53.71513889,LS,ANY,DUS,Bil_Imp,NCR
1,0,179.074071,134.5021164,238.416493,FI,ANY,EAA,Bil_Imp,NCR
1,0,105.1188513,86.33829607,127.984607,CO,ANY,EXT,Bil_Imp,NCR
1,0,40.7191957,14.29766903,115.9666583,CS,ANY,FCG,Bil_Imp,NCR
1,0,63.40675061,52.21687338,76.99457593,EX,ANY,FIN,Bil_Imp,NCR
1,0,45.45478847,36.91477109,55.97048915,IS,ANY,FIN,Bil_Imp,NCR
1,0,93.34209044,70.49089789,123.6010053,Multi,ANY,FNA,Bil_Imp,NCR
1,0,165.8022218,103.2906523,266.1458335,CR,ANY,GGS,Bil_Imp,NCR
1,0,100.577204,87.73815915,115.2950331,CS,ANY,IMC,Bil_Imp,NCR
1,0,93.373401,80.09019824,108.8596633,IS,ANY,IMC,Bil_Imp,NCR
1,0,12.54501201,6.265727307,25.11716815,MD,ANY,IMC,Bil_Imp,NCR
1,0,89.1240588,69.58336201,114.1522575,IS,ANY,INF,Bil_Imp,NCR
1,0,109.0138351,45.97069221,258.5128843,EC,ANY,INT,Bil_Imp,NCR
1,0,125.6663557,96.82085572,163.1056949,EX,ANY,IRB,Bil_Imp,NCR
1,0,90.08721566,68.72901728,118.0826781,IS,ANY,IRB,Bil_Imp,NCR
1,0,99.67208739,87.55476375,113.4664132,AS,ANY,JUS,Bil_Imp,NCR
1,0,61.45346776,40.99248647,92.12733904,CH,ANY,MOT,Bil_Imp,NCR
1,0,41.52216082,34.61911937,49.80166657,GT,ANY,MOT,Bil_Imp,NCR
1,0,44.99541497,35.67515596,56.75062419,TI,ANY,MOT,Bil_Imp,NCR
1,0,117.994711,98.4931856,141.3575137,EC,ANY,PCH,Bil_Imp,NCR
1,0,116.0945836,96.03708938,140.3411164,EX,ANY,PCH,Bil_Imp,NCR
1,0,53.22827528,42.84543945,66.12720808,GT,ANY,PCH,Bil_Imp,NCR
1,0,90.43969829,72.76664517,112.4050588,PC,ANY,PCH,Bil_Imp,NCR
1,0,97.04915769,80.6589281,116.7699501,AS,ANY,PCO,Bil_Imp,NCR
1,0,94.97277147,78.48521081,114.9239102,EC,ANY,PCO,Bil_Imp,NCR
1,0,93.44337778,76.5725078,114.0313293,EX,ANY,PCO,Bil_Imp,NCR
1,0,53.37792109,41.84640151,68.08715582,GS,ANY,PCO,Bil_Imp,NCR
1,0,42.84291034,34.12832207,53.78274861,GT,ANY,PCO,Bil_Imp,NCR
1,0,56.53667852,46.50764378,68.72840156,PE,ANY,PPD,Bil_Imp,NCR
1,0,133.1896466,110.8821122,159.9850652,PM,ANY,PSP,Bil_Imp,NCR
1,0,78.15010109,68.89054112,88.65423614,AS,ANY,RSN,Bil_Imp,NCR
1,0,61.0053171,50.79313349,73.2707053,CO,ANY,RSN,Bil_Imp,NCR
1,0,41.1293832,34.19337201,49.47234107,EN,ANY,RSN,Bil_Imp,NCR
1,0,93.01333912,79.15669688,109.2956325,FI,ANY,RSN,Bil_Imp,NCR
1,0,42.98326775,35.00065798,52.78647353,GS,ANY,RSN,Bil_Imp,NCR
1,0,53.94242248,46.26353417,62.89586377,IS,ANY,RSN,Bil_Imp,NCR
1,0,93.87308966,81.76944897,107.76833,PM,ANY,RSN,Bil_Imp,NCR
1,0,90.87583279,81.9151424,100.8167323,EC,ANY,SHC,Bil_Imp,NCR
1,0,24.25621447,19.89975368,29.56639311,NU,ANY,SHC,Bil_Imp,NCR
1,0,111.5456479,100.0855849,124.3179183,PM,ANY,SHC,Bil_Imp,NCR
1,0,96.45021513,69.71973965,133.429127,SG,ANY,SHC,Bil_Imp,NCR
1,0,77.84588889,61.86581617,97.9536486,Multi,ANY,SIF,Bil_Imp,NCR
1,0,66.98746111,53.46522206,83.9296981,RE,ANY,SIF,Bil_Imp,NCR
1,0,62.64778938,53.15275532,73.83898523,IS,ANY,STC,Bil_Imp,NCR
1,0,71.65655986,48.53823087,105.785944,AS,ANY,SUC,Bil_Imp,NCR
1,0,70.12345337,47.33625875,103.8801723,EC,ANY,SUC,Bil_Imp,NCR
1,0,23.74528887,14.36088923,39.26210521,AR,ANY,SVC,Bil_Imp,NCR
1,0,110.5557679,101.0171693,120.9950537,AS,ANY,SVC,Bil_Imp,NCR
1,0,74.66519821,65.72274683,84.82438869,EG,ANY,SVC,Bil_Imp,NCR
1,0,82.92496764,70.94056152,96.93396995,PC,ANY,SVC,Bil_Imp,NCR
1,0,51.76120268,38.17558353,70.18156255,EN,ANY,TSB,Bil_Imp,NCR
1,0,34.06925194,22.64569513,51.25538963,EN,ANY,MOT,Bil_Non_Imp,NCR
1,0,53.57755314,34.91976629,82.20427871,Multi,ANY,SIF,Bil_Non_Imp,NCR
1,0,46.10422347,29.98355889,70.89216559,RE,ANY,SIF,Bil_Non_Imp,NCR
1,0,83.35213029,68.85858994,100.8963098,BI,ANY,AGR,En_Ess,NCR
1,0,70.16615975,59.36247107,82.93606863,CO,ANY,AGR,En_Ess,NCR
1,0,48.56792527,23.18265872,101.7503382,DD,ANY,AGR,En_Ess,NCR
1,0,87.96236639,78.02260595,99.16841161,EC,ANY,AGR,En_Ess,NCR
1,0,60.70526788,53.66565305,68.66830717,EG,ANY,AGR,En_Ess,NCR
1,0,42.69659988,31.4560362,57.95388935,EL,ANY,AGR,En_Ess,NCR
1,0,67.42073275,57.33392505,79.28212139,PC,ANY,AGR,En_Ess,NCR
1,0,44.48359837,39.87966271,49.61903862,SE,ANY,AGR,En_Ess,NCR
1,0,113.005184,90.46319104,141.1642842,EC,ANY,ATS,En_Ess,NCR
1,0,66.54260921,50.84715247,87.0829265,LP,ANY,ATS,En_Ess,NCR
1,0,59.4688025,47.01407513,75.22297228,EG,ANY,CSA,En_Ess,NCR
1,0,63.29236051,52.98368189,75.6067294,EN,ANY,DFO,En_Ess,NCR
1,0,112.5446787,101.3337233,124.995947,AS,ANY,DND,En_Ess,NCR
1,0,59.23080267,49.93323338,70.25957959,EN,ANY,DND,En_Ess,NCR
1,0,49.68349744,42.25724894,58.41482774,GT,ANY,DND,En_Ess,NCR
1,0,115.5594839,94.4196758,141.4323256,BI,ANY,DOE,En_Ess,NCR
1,0,84.16184929,73.24073165,96.71144343,EG,ANY,DOE,En_Ess,NCR
1,0,65.58448391,54.4690987,78.96816053,EN,ANY,DOE,En_Ess,NCR
1,0,46.77247591,39.48958287,55.39852142,GL,ANY,DUS,En_Ess,NCR
1,0,57.10456525,47.17946129,69.11760507,EN,ANY,MOT,En_Ess,NCR
1,0,93.49690197,82.40365601,106.0835296,AS,ANY,PEN,En_Ess,NCR
1,0,105.2999267,87.4939543,126.7296083,AS,ANY,PPD,En_Ess,NCR
1,0,19.36337344,11.56210277,32.42837731,AR,ANY,RSN,En_Ess,NCR
1,0,88.22513077,76.74005682,101.4290844,EC,ANY,RSN,En_Ess,NCR
1,0,60.88660886,52.21589512,70.9971385,EG,ANY,RSN,En_Ess,NCR
1,0,47.4468759,39.3536263,57.20453855,EN,ANY,RSN,En_Ess,NCR
1,0,99.33987946,82.37335907,119.8010104,BI,ANY,SHC,En_Ess,NCR
1,0,72.34912859,63.65781816,82.22707846,EG,ANY,SHC,En_Ess,NCR
1,0,56.37923002,47.28960896,67.21598354,EN,ANY,SHC,En_Ess,NCR
1,0,53.01598513,46.05766789,61.02555358,SE,ANY,SHC,En_Ess,NCR
1,0,89.80305423,71.04362615,113.516004,Multi,ANY,SIF,En_Ess,NCR
1,0,77.27676681,61.93067926,96.42553189,RE,ANY,SIF,En_Ess,NCR
1,0,76.62561061,57.35335042,102.3738659,EG,ANY,TSB,En_Ess,NCR
1,0,164.4927887,123.8951186,218.3934108,CR,ANY,CAJ,En_Fr_Ess,NCR
1,0,18.16692403,9.002962844,36.65872383,MD,ANY,IMC,En_Fr_Ess,NCR
1,0,77.08195354,59.77119712,99.40619978,GT,ANY,PCH,En_Fr_Ess,NCR
1,0,62.04249915,47.53713459,80.97399504,GT,ANY,PCO,En_Fr_Ess,NCR
1,0,63.17750279,36.5638148,109.1624843,MA,ANY,RCM,En_Fr_Ess,NCR
1,0,76.43225614,62.11053968,94.05633583,EG,ANY,RSN,En_Fr_Ess,NCR
1,0,53.75806042,38.29318618,75.46849319,EL,ANY,RSN,En_Fr_Ess,NCR
1,0,59.56107328,47.10683732,75.3079946,EN,ANY,RSN,En_Fr_Ess,NCR
1,0,46.51090689,37.37881083,57.87408458,GL,ANY,RSN,En_Fr_Ess,NCR
1,0,84.88750475,67.8407663,106.2176749,PC,ANY,RSN,En_Fr_Ess,NCR
1,0,128.6241473,105.234704,157.2121234,EC,ANY,STC,En_Fr_Ess,NCR
1,0,88.76709026,71.3114688,110.4954988,EG,ANY,STC,En_Fr_Ess,NCR
1,0,65.79708735,53.32988211,81.17881631,GL,ANY,SVC,En_Fr_Ess,NCR
